0638.2000.169.a,63.96600,-20.48700,4.000000,6.5,-0.563E+18,0.236E+18,0.327E+18,0.919E+18,0.433E+18,0.427E+19,
0638.2000.173.a,63.98000,-20.75800,2.000000,6.5,-0.703E+17,-0.345E+18,0.416E+18,0.541E+18,0.513E+18,0.490E+19,
0643.1992.202.a,78.56200,5.523000,4.000000,6.7,0.493E+18,-0.104E+20,0.988E+19,0.838E+18,0.579E+18,-0.191E+19,
0656.2003.208.a,47.15100,139.2480,473.0000,6.8,0.561E+19,0.481E+19,-0.104E+20,0.402E+19,-0.933E+19,-0.848E+19,
0660.2007.197.a,36.78450,134.8499,373.0000,6.8,-0.355E+19,0.122E+20,-0.867E+19,-0.335E+19,-0.131E+20,0.103E+20,
0662.2000.217.a,48.78600,142.2460,16.00000,6.8,0.434E+19,0.697E+19,-0.113E+20,-0.809E+18,-0.310E+18,0.471E+19,
0671.2006.119.a,60.49100,167.5160,10.00000,6.6,0.332E+19,0.112E+19,-0.445E+19,-0.135E+19,0.105E+19,-0.568E+18,
0671.2006.142.a,60.77000,165.7350,6.000000,6.6,0.614E+18,-0.300E+19,0.238E+19,-0.127E+19,-0.827E+18,0.660E+19,
0684.2001.218.a,-55.53700,-123.4220,4.000000,6.7,-0.827E+19,0.915E+19,-0.882E+18,-0.998E+16,0.276E+19,-0.168E+19,
0685.1996.249.b,-22.11800,-113.4360,6.000000,6.9,0.702E+19,-0.982E+19,0.280E+19,0.101E+20,-0.273E+19,0.451E+19,
0685.2004.333.a,-26.86380,-113.9311,8.000000,6.6,-0.207E+18,-0.337E+19,0.358E+19,0.117E+19,0.105E+19,-0.429E+19,
0686.1999.344.a,-36.20600,-97.31600,6.000000,6.5,0.130E+18,0.987E+18,-0.112E+19,0.183E+18,0.202E+18,-0.638E+19,
0688.2001.233.a,-36.96250,-179.8406,52.00000,6.9,0.575E+20,-0.165E+20,-0.410E+20,-0.165E+19,-0.129E+20,0.101E+20,
0691.2005.132.a,-57.38200,-139.2310,6.000000,6.5,0.111E+19,-0.392E+19,0.281E+19,0.738E+18,0.404E+18,-0.208E+19,
0701.2007.030.a,-54.74000,146.2980,12.00000,6.8,0.244E+19,0.408E+19,-0.652E+19,0.146E+19,-0.755E+19,-0.204E+20,
0703.2002.256.a,13.03600,93.06800,22.00000,6.5,0.356E+19,-0.525E+19,0.170E+19,-0.884E+18,0.190E+19,0.316E+19,
