0001.2002.307.a,63.51700,-147.4440,4.000000,7.9,-0.841E+19,-0.611E+21,0.620E+21,0.107E+20,0.326E+19,-0.427E+21,
0006.2003.076.a,51.27200,177.9780,16.00000,7.0,0.139E+20,-0.776E+19,-0.617E+19,0.390E+20,0.124E+20,-0.375E+19,
0007.1996.162.a,51.56400,-177.6320,64.00000,7.9,0.723E+20,-0.181E+21,0.109E+21,0.141E+21,0.374E+20,0.128E+21,
0012.1991.150.a,54.56700,-161.6060,8.000000,7.0,-0.426E+18,0.158E+19,-0.115E+19,0.173E+20,0.774E+19,-0.160E+19,
0013.1999.340.a,57.41300,-154.4890,50.00000,7.0,0.227E+19,-0.996E+18,-0.127E+19,0.123E+20,0.811E+19,0.295E+20,
0013.2001.010.a,57.07800,-153.2110,24.00000,7.1,0.327E+19,-0.524E+19,0.198E+19,0.891E+19,0.546E+19,-0.127E+20,
0034.2005.166.a,41.30100,-125.9700,2.000000,7.2,0.547E+18,-0.370E+20,0.364E+20,0.161E+18,-0.941E+19,0.539E+18,
0043.1999.289.a,34.59400,-116.2710,6.000000,7.1,-0.224E+19,-0.356E+20,0.378E+20,0.146E+20,-0.127E+20,0.374E+20,
0055.2003.022.a,18.77000,-104.1040,10.00000,7.4,0.184E+20,0.125E+20,-0.310E+20,0.232E+21,-0.200E+21,0.524E+19,
0060.1999.273.a,16.05900,-96.93100,40.00000,7.5,-0.133E+21,0.868E+20,0.462E+20,0.153E+20,-0.397E+19,-0.899E+20,
0099.1992.292.a,7.075000,-76.86200,36.00000,7.2,0.305E+20,-0.200E+20,-0.105E+20,-0.468E+20,-0.694E+19,-0.638E+20,
0102.2004.320.a,4.695000,-77.50800,12.00000,7.1,0.348E+20,-0.112E+20,-0.236E+20,0.582E+18,-0.369E+20,-0.459E+20,
0110.1995.276.a,-2.750000,-77.88100,18.00000,7.0,0.150E+20,-0.689E+19,-0.813E+19,-0.170E+19,0.101E+20,-0.874E+19,
0115.2001.188.a,-17.54300,-72.07700,26.00000,7.6,0.682E+20,0.124E+21,-0.192E+21,0.158E+20,-0.997E+20,-0.859E+20,
0123.2005.164.a,-19.98700,-69.19700,101.0000,7.8,-0.273E+21,-0.156E+20,0.289E+21,0.874E+20,-0.436E+21,0.387E+21,
0128.2000.133.a,-23.54800,-66.45200,218.0000,7.2,-0.166E+20,0.788E+19,0.868E+19,-0.492E+19,-0.552E+20,0.122E+20,
0113.2003.171.a,-7.606000,-71.72200,545.0000,7.1,-0.361E+20,0.211E+19,0.340E+20,-0.783E+19,-0.172E+20,0.521E+19,
0115.2001.174.a,-16.26500,-73.64100,12.00000,8.4,0.126E+22,0.190E+22,-0.315E+22,0.575E+21,-0.127E+22,-0.108E+22,
0115.2007.227.a,-13.35810,-76.52240,32.00000,8.0,0.752E+21,0.353E+21,-0.111E+22,-0.193E+20,-0.409E+21,-0.316E+21,
0173.1995.097.a,-15.19900,-173.5290,32.00000,7.4,0.440E+20,-0.391E+20,-0.485E+19,-0.952E+20,0.598E+20,0.119E+20,
0132.2000.114.b,-28.30700,-62.99000,602.0000,7.0,0.449E+19,0.546E+19,-0.995E+19,-0.773E+19,0.274E+20,-0.119E+20,
0150.2006.232.a,-61.02900,-34.36500,10.00000,7.0,-0.159E+20,0.212E+20,-0.527E+19,0.390E+19,-0.240E+18,0.339E+20,
0156.2006.002.a,-60.93400,-21.57500,8.000000,7.4,0.725E+18,0.131E+20,-0.138E+20,-0.106E+20,0.763E+19,0.135E+21,
0162.2003.233.a,-45.10400,167.1440,24.00000,7.2,0.411E+20,-0.197E+20,-0.215E+20,-0.493E+19,-0.240E+20,-0.227E+20,
0171.2002.231.a,-23.88400,178.4950,676.0000,7.7,0.297E+20,-0.492E+20,0.195E+20,-0.321E+21,-0.151E+21,0.137E+20,
0173.2006.123.a,-20.18700,-174.1230,52.00000,7.9,0.303E+21,-0.146E+21,-0.157E+21,0.759E+20,0.791E+21,0.112E+21,
0177.2006.136.a,-31.77900,-179.3130,152.0000,7.4,0.119E+21,0.383E+20,-0.157E+21,0.157E+20,0.756E+20,-0.283E+20,
0178.2001.154.a,-29.66600,-178.6330,200.0000,7.2,0.407E+20,0.396E+19,-0.446E+20,-0.108E+20,0.200E+20,0.165E+19,
0181.2002.231.a,-21.69600,-179.5130,619.0000,7.6,-0.145E+21,-0.718E+19,0.153E+21,-0.898E+20,-0.162E+21,-0.801E+19,
0181.2004.197.a,-17.65600,-178.7600,578.0000,7.1,0.322E+20,-0.194E+20,-0.128E+20,0.190E+20,0.205E+19,0.233E+20,
0186.2002.002.a,-17.60000,167.8560,34.00000,7.3,0.385E+20,-0.459E+19,-0.339E+20,-0.161E+20,-0.388E+20,-0.578E+19,
0193.2003.020.a,-10.49100,160.7700,28.00000,7.3,0.651E+20,0.856E+19,-0.737E+20,-0.148E+20,-0.288E+20,0.663E+19,
0193.2007.091.a,-8.473900,156.9501,16.00000,7.6,0.946E+21,0.109E+21,-0.106E+22,0.207E+21,-0.634E+21,-0.107E+22,
0196.2004.036.a,-3.615000,135.5380,26.00000,7.0,-0.131E+19,-0.139E+20,0.152E+20,-0.786E+19,0.623E+19,0.117E+19,
0196.2004.331.a,-3.633800,135.4770,26.00000,7.2,-0.380E+19,-0.430E+19,0.810E+19,-0.213E+20,-0.500E+18,-0.216E+20,
0200.2002.251.a,-3.302000,142.9450,16.00000,7.6,0.624E+20,-0.458E+20,-0.165E+20,0.105E+20,-0.198E+19,0.358E+20,
0210.2001.285.a,12.68600,144.9800,30.00000,7.0,0.123E+20,0.333E+19,-0.157E+20,0.601E+19,0.167E+20,0.134E+20,
0212.2000.219.a,28.85600,139.5560,411.0000,7.3,-0.368E+20,0.449E+19,0.323E+20,0.105E+19,-0.999E+20,0.335E+20,
0216.2002.116.a,13.08800,144.6190,88.00000,7.1,0.895E+19,-0.439E+19,-0.456E+19,0.504E+20,0.141E+20,-0.298E+19,
0220.2002.321.a,47.82400,146.2090,473.0000,7.3,0.625E+19,0.158E+19,-0.783E+19,-0.161E+20,-0.942E+20,0.354E+19,
0221.1994.282.a,43.89900,147.9050,24.00000,7.3,0.255E+20,0.290E+20,-0.545E+20,0.127E+20,0.298E+20,0.109E+20,
0221.2006.319.a,46.59200,153.2660,8.000000,8.3,0.259E+21,0.131E+21,-0.390E+21,0.486E+21,0.387E+21,0.509E+21,
0222.2007.013.a,46.24300,154.5240,16.00000,7.9,-0.128E+22,0.122E+22,0.647E+20,-0.629E+21,0.152E+21,0.857E+21,
